name,address,latitude,longitude,placeId,types,phone,website,rating,reviewCount,businessStatus,openingHours,source,query,city,createdAt,updatedAt,reviews,reviewSummary,hours,originalPhone,originalWebsite,enrichedPhones,enrichedWebsites,enrichedEmails,enrichedSocial,enrichedHours,enrichmentSources,enrichmentConfidence,enrichmentDate
CHARIS FERME,"01 BP 7053, Cotonou, Benin",6.3684162,2.3935536,ChIJY8NSYjNVIxAREzZ-b_aWpWI,food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,agricultural service,Cotonou,2025-06-14T21:43:28.861Z,2025-06-14T21:43:28.861Z,,,,,,,,,{},,,0,2025-09-26T19:56:24.153Z
KB iTrading,"Cotonou, Benin",6.3702928,2.3912362,ChIJxXKUgFlVIxAREy9zTPlOdoA,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,agricultural service,Cotonou,2025-06-14T21:43:28.861Z,2025-06-14T21:43:28.861Z,,,,,,,,,{},,,0,2025-09-26T19:56:24.560Z
AGROBIOTOS,"99327, Cotonou, Benin",6.3702928,2.3912362,ChIJ8zp9X6pVIxARygTNg48cGsc,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,agricultural service,Cotonou,2025-06-14T21:43:28.861Z,2025-06-14T21:43:28.861Z,,,,,,,,,{},,,0,2025-09-26T19:56:25.495Z
PÉPINIÈRE PUISSANCE DE L'AGRICULTURE,"G7RJ+6M, Zoundja, Benin",6.5334949,2.281772,ChIJS8eRPVClJBARdYNDTcOg_80,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,agricultural service,Cotonou,2025-06-14T21:43:28.861Z,2025-06-14T21:43:28.861Z,,,,,,,,,{},,,0,2025-09-26T19:56:27.474Z
AHD Agro élevage,"63402469 90923384, Cotonou, Benin",6.3702928,2.3912362,ChIJ3xXidpZVIxARB-1m-IHDItQ,food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,agricultural service,Cotonou,2025-06-14T21:43:28.861Z,2025-06-14T21:43:28.861Z,,,,,,,,,{},,,0,2025-09-26T19:56:28.868Z
Shamas Sarl,"Qtier, Benin",6.368629299999999,2.461624,ChIJpaYceXCrPBARZ0lN2j97AXY,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,agricultural service,Cotonou,2025-06-14T21:43:28.861Z,2025-06-14T21:43:28.861Z,,,,,,,,,{},,,0,2025-09-26T19:56:30.413Z
Cooperative Comaco,"Les cocotiers, Cotonou, Benin",6.3702928,2.3912362,ChIJb7gzIRhVIxARwidssQiUYrY,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,agricultural service,Cotonou,2025-06-14T21:43:28.861Z,2025-06-14T21:43:28.861Z,,,,,,,,,{},,,0,2025-09-26T19:56:32.238Z
SBTC Bénin,"01 BP 1569, Cotonou, Benin",6.3553828,2.423159800000001,ChIJw2xrNsFVIxARTKeHy8jQbbo,point_of_interest;establishment,,https://www.giz.de,5,1,OPERATIONAL,,google_places,agricultural service,Cotonou,2025-06-14T21:43:28.861Z,2025-06-14T21:43:28.861Z,,,,,https://www.giz.de,,https://www.giz.de,,{},,openstreetmap,25,2025-09-26T19:56:33.517Z
The Garden Rooftop - Bar - Restaurant,"Cotonou, Benin",6.3729868,2.4682501,ChIJk6PYC4GrPBAR6yfjqU6uagA,bar;point_of_interest;establishment,,,4.2,208,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:34.115Z
D'PACIFIC BAR & LOUNGE,"Enface JNP Station,Danji Tanto Cotonou Akpakpa, Benin",6.372746999999999,2.4774201,ChIJc5eEs76rPBARUoY1NsckWrI,bar;restaurant;food;point_of_interest;establishment,,,4.2,20,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:36.760Z
SMART NIGHT CLUB,"Cotonou, Benin",6.3745169,2.46348,ChIJSTa1LIKrPBARa6fkjC3W22k,night_club;bar;point_of_interest;establishment,,,4.1,195,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:38.441Z
C4 NIGHT CLUB,"358, Cotonou, Benin",6.3568115,2.3927942,ChIJm5Sd5JRVIxARmEUIeFyumT8,night_club;bar;point_of_interest;establishment,,,4.5,22,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:40.439Z
LE SWEET - Lounge,"229, Cotonou, Benin",6.3509232,2.3509954,ChIJvQGZ9gZXIxARoToREMq4Xn4,night_club;bar;point_of_interest;establishment,,,4.1,118,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:41.207Z
La Totalité,"9CQW+9W9, Carrefour Agongbomey, Cotonou, Benin",6.3884146,2.4473603,ChIJJQDpsrFVIxARcWHByH6WZ6E,bar;point_of_interest;establishment,,,4.8,14,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:41.627Z
My Cubana Lounge Bar,"01bp 848, Cotonou, Benin",6.368258099999999,2.4422337,ChIJBwMA9oFVIxAR7TYYE__1rJY,night_club;bar;point_of_interest;establishment,,,4.3,83,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:41.997Z
Le Select Bar Cotonou,"C/1266, Cotonou, Benin",6.3800444,2.4101306,ChIJ_ayOpelVIxARW9nmoMphZ1g,bar;point_of_interest;establishment,,,3.8,263,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:42.313Z
TGV Lounge Bar,"997X+HW7, Cotonou, Benin",6.3639414,2.399782,ChIJD_gePspVIxARwpYYsqKxGbI,bar;point_of_interest;establishment,,,4,281,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:45.287Z
Vodun Bar,"Cotonou, Benin",6.363066099999999,2.3987492,ChIJHb_3-LZVIxARIApdf0FVvj0,bar;point_of_interest;establishment,,,4.5,19,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:45.938Z
Le Plasma Bar,"98JM+HPR, Cotonou, Benin",6.3815219,2.3341803,ChIJlXN_ospXIxAROufGaFPFM2U,bar;point_of_interest;establishment,,,4.1,363,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:46.300Z
Hi Five Rooftop Restaurant and Bar,"Maro- Millitaire en face le Château d’eau (le Benin, Cotonou, Benin",6.361790699999999,2.4234778,ChIJydDbRUxVIxARHT1pph09f8U,restaurant;food;point_of_interest;establishment,,,4.6,21,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:46.618Z
Le PANENKA Bar/ Cocktail / Shot,"Cotonou, Benin",6.350181099999999,2.3622797,ChIJcRhLUaRXIxARvcC6mcVKm_M,bar;point_of_interest;establishment,,,4.2,31,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:50.011Z
Lounge Restaurant Pacha,"9C5P+M99, Cotonou, Benin",6.3591729,2.4359913,ChIJa_Sm_uFUIxARJx-sVBxInlg,night_club;bar;point_of_interest;establishment,,,3.8,41,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:50.426Z
Friends Bar & Grill,"00229, Cotonou, Benin",6.3677011,2.4874193,ChIJ0wkFx8erPBARFxCVBULWaWM,restaurant;food;point_of_interest;establishment,,,4.5,92,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:50.705Z
DESTINY BAR RESTAURANT VIP,"99PF+PJ4, Rue 2864, Cotonou, Benin",6.3867668,2.3740782,ChIJV8XCf89XIxARgxBt5q4MmCE,bar;point_of_interest;establishment,,,4.1,57,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:50.971Z
La congolaise bar,"Rue 517, Cotonou, Benin",6.377499299999999,2.423008,ChIJH4HdUQpVIxARY0othaYUT4E,bar;point_of_interest;establishment,,,3.8,389,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:54.113Z
Madre Mia,"Cotonou, Benin",6.377755000000001,2.4106044,ChIJc10L0rxVIxAR51HflX7eM-c,bar;restaurant;food;point_of_interest;establishment,,,3.9,235,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:54.387Z
La station continue,"9CJ4+W22, Cotonou, Benin",6.382249799999999,2.405031,ChIJpbqUXZZVIxAR8M7ZLn8ajRc,bar;point_of_interest;establishment,,,3.6,537,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:56:54.625Z
P-House Bar Restaurant,"99HV+8F4, Rue 2523, Cotonou, Benin",6.378255999999999,2.3937133,ChIJU2JD6hNVIxARuVkB-0MREAU,bar;point_of_interest;establishment,,,4.1,162,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:02.763Z
Zone 5 Playa,"87V8+RVP, Unnamed Road, Cotonou, Benin",6.344596999999999,2.2672136,ChIJI8dDuzhZIxARy4inunQatIY,bar;point_of_interest;establishment,,,4.2,103,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:03.120Z
Umami Bar,"9962+23, Cotonou, Benin",6.3599508,2.3501966,ChIJw8XPeURXIxAR6Ex7FfxgX6Y,bar;point_of_interest;establishment,,,4.1,20,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:06.644Z
Le Mix Clubbing Resto,"9CGF+H3M, Rue 516, Cotonou, Benin",6.3766421,2.4228676,ChIJuZqnNwpVIxARFD51E-6zZCY,night_club;bar;point_of_interest;establishment,,,4,168,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:07.214Z
O'rezo Karaoké,"Cotonou, Benin",6.366269399999999,2.3880207,ChIJgbd3bgBVIxAR4AABWs8Zsfk,night_club;bar;point_of_interest;establishment,,,4.6,20,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:07.626Z
BAR CHEZ COFFI,"Dehoungbe Godomey, Cotonou, Benin",6.3834446,2.3309143,ChIJAWm3vGFXIxARn4TZttfJ1b0,bar;point_of_interest;establishment,,,4,42,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:10.973Z
Six Rooftop,"993Q+F8, Cotonou, Benin",6.3537146,2.388313,ChIJV3hhEIFVIxARDoKrKHX6uI0,night_club;bar;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:13.112Z
King's Club,"9C5P+MC6, Cotonou, Benin",6.3591739,2.4360128,ChIJP_n_--FUIxAR0OrBV_dAmU0,bar;point_of_interest;establishment,,,4.1,149,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:13.813Z
NAIJA MACRO,"Agla Hlazounto, Lot 3009, Cotonou, Benin",6.3701383,2.3566998,ChIJb17wrJtXIxARNS7FypcWNZc,night_club;bar;point_of_interest;establishment,,,4.3,14,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:17.171Z
Jack Goldens🍺,"Etoile rouge, Cotonou, Benin",6.372238599999999,2.41116,ChIJAccsaL1VIxARA2ejykwt350,bar;point_of_interest;establishment,,,4.4,5,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:22.031Z
Le Yes Papa,"Cotonou, Benin",6.3726664,2.411026,ChIJb4e1NoJVIxARnAslGXujbIA,bar;point_of_interest;establishment,,,4,106,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:22.531Z
The whisky library Bénin,"Rue 560, Cotonou, Benin",6.3630901,2.398766,ChIJ1a9j4wVVIxAR7PBSwQUxwp4,bar;point_of_interest;establishment,,,4.5,8,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:22.849Z
Le LIGHT,"Rue 1113C, Cotonou, Benin",6.378270499999999,2.4685827,ChIJp2yRYY2rPBARgGgqFfEqnrY,restaurant;food;bar;point_of_interest;establishment,,,4.2,40,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:24.201Z
JOQ CAFE BAR RESTO,"98HR+3JX, Cotonou, Benin",6.3788221,2.3417776,ChIJVRu_XddXIxARaxpBHfCTPiM,bar;point_of_interest;establishment,,,3.9,48,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.261Z,2025-06-14T21:41:33.261Z,,,,,,,,,{},,,0,2025-09-26T19:57:26.866Z
Bar VIGAN SHOW,"98HH+2J3, Unnamed Road, Cotonou, Benin",6.377508799999999,2.3290488,ChIJ9S_e1M9XIxARSXQOXvleH5c,bar;point_of_interest;establishment,,,3.8,99,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.262Z,2025-06-14T21:41:33.262Z,,,11:00-00:00,,,,,,{},11:00-00:00,,20,2025-09-26T19:57:27.327Z
Chez Patou bar,"Cotonou, Benin",6.3797783,2.3535638,ChIJ8ZhNFZNXIxARGGtvtEI3g-4,restaurant;food;bar;point_of_interest;establishment,,,4.5,4,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.262Z,2025-06-14T21:41:33.262Z,,,,,,,,,{},,,0,2025-09-26T19:57:27.611Z
Spoon Bar,"89XP+PGV, Cotonou, Benin",6.349366400000001,2.3862821,ChIJt2wbUy9UIxARtLKEC7GsQLc,restaurant;food;bar;point_of_interest;establishment,,,3.8,457,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.262Z,2025-06-14T21:41:33.262Z,,,,,,,,,{},,,0,2025-09-26T19:57:29.622Z
Le Bendo,"09bp711 Cotonou, Cotonou, Benin",6.3838092,2.3804747,ChIJi2Fwx-5XIxARosE6yuyUl0c,bar;point_of_interest;establishment,,,4.4,12,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.262Z,2025-06-14T21:41:33.262Z,,,,,,,,,{},,,0,2025-09-26T19:57:31.199Z
"Bar des Sports, le Sportily, Cotonou","Fin Pavé Fidjrossè, 2356 1er étage sous le 180, Cotonou, Benin",6.3503985,2.3657632,ChIJla5abidXIxAR6z4XqX-c01A,restaurant;food;bar;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.262Z,2025-06-14T21:41:33.262Z,,,,,,,,,{},,,0,2025-09-26T19:57:32.444Z
LUCK Lounge Benin,"Carrefour Awassa, None Cotonou Akpakpa, Cotonou, Benin",6.3825232,2.4598124,ChIJe2QNsx1VIxAR4-S-IXFCAkA,night_club;bar;point_of_interest;establishment,,,4.2,9,OPERATIONAL,,google_places,bar,Cotonou,2025-06-14T21:41:33.262Z,2025-06-14T21:41:33.262Z,,,,,,,,,{},,,0,2025-09-26T19:57:32.772Z
Le Petit Four Cotonou,"Piste Amalco, Cotonou, Benin",6.3564783,2.3952703,ChIJg09PB1ZVIxARj4HZ0XFDork,bakery;restaurant;food;store;point_of_interest;establishment,,,5,19,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:34.780Z
Boulangerie Saint Daniel de hlazounto,"boulangerie saint Daniel, 229, Cotonou, Benin",6.3732308,2.353727,ChIJF90ZoidXIxARSfkmPYnhmaQ,bakery;food;store;point_of_interest;establishment,,,3.9,146,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:37.110Z
"Pâtisserie ""Le Nôtre""","99QP+78J, Rue 2650, Cotonou, Benin",6.388211,2.385781,ChIJ84xqgn5VIxARFw7EJ385iiQ,bakery;food;store;point_of_interest;establishment,,,3.9,345,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:37.508Z
Pâtisserie Saint Anselme,"Cotonou, Benin",6.382271299999999,2.4609467,ChIJs8SZ-udVIxAR3xYnSbVHLQ0,bakery;food;store;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:37.890Z
Boulangerie Delokpo,"9CFR+CW9, Rue Bel Air, Cotonou, Benin",6.373486199999999,2.4423621,ChIJJXhk54tVIxARQUSPUAfI9dw,bakery;food;store;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:38.689Z
Trinid pâtisserie et cuisine,"Cotonou, Benin",6.3562425,2.4277995,ChIJebl4zb9VIxARvKHJaFN26qw,bakery;food;store;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:40.468Z
Restaurant Pâtisserie Boulangerie LA DELIVRANCE,"98QC+3V7, Rte de Lomé, Cotonou, Benin",6.3876656,2.3221631,ChIJf3_5ZQ9XIxAR7-nOCr91lok,bakery;food;store;point_of_interest;establishment,,,4,1,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:40.818Z
DE SOLCINE 🌯🍕🌮,"Cotonou, Benin",6.3702928,2.3912362,ChIJR5e9bwNVIxARWLfIXZscJUU,bakery;food;store;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:41.481Z
LES SAVEURS DE GHI,"99GW+H8C, Cotonou, Benin",6.376439899999999,2.3957559,ChIJSTfaSy9VIxARUJe1t8-FyRE,bakery;food;store;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:43.450Z
Boulangerie La Ronde des Pains,"9CHR+9JH, Rue Bel Air, Cotonou, Benin",6.3784407,2.4416169,ChIJxVhWcRZVIxARtOrJYzb0LJI,bakery;food;store;point_of_interest;establishment,,,4.1,32,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:43.750Z
Super U Ganhi,"9C3P+JHC, Cotonou, Benin",6.354845099999999,2.4368151,ChIJx_EdVABVIxARhWl-1dVbZ5E,bakery;food;store;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:44.104Z
Jennys Cakes,"Akpapa, Cotonou, Benin",6.3799243,2.4414118,ChIJRzQCT4ZVIxARlppt22qpqhQ,bakery;food;store;point_of_interest;establishment,,,4.4,31,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:44.848Z
boulangerie la colombe,"99RC+4MJ, Rue 2180, Cotonou, Benin",6.3903393,2.3716434,ChIJ4zBMP6JXIxAR8g6oCRuOs1Q,bakery;food;store;point_of_interest;establishment,,,4,2,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:48.047Z
Pain doré,"9C93+6M2, Cotonou, Benin",6.3680337,2.4041276,ChIJu5NbTChVIxARUMp0iVn3hoc,bakery;food;store;point_of_interest;establishment,,,4.1,18,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:48.848Z
Boulangerie Kpankpan,"Cotonou, Benin",6.375001699999999,2.4427181,ChIJd3Hd4llVIxARgcg8MVfaqJw,bakery;food;store;point_of_interest;establishment,,,3.7,21,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:49.302Z
JB Pastry,"00229, Benin",6.378908500000001,2.3722304,ChIJZys6DpNXIxARhMzuT800wAU,bakery;food;store;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:51.499Z
Cakesbyrikky,"le berlier, Cotonou, Benin",6.3596264,2.4963363,ChIJj74w0LWrPBARxIF716CDXrw,bakery;food;store;point_of_interest;establishment,,,4,4,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:53.641Z
Sun gâteau,"Cotonou, Benin",6.3841357,2.3754829,ChIJWZts2wFXIxARlOKl22rXAY8,bakery;food;point_of_interest;store;establishment,,,1,1,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:54.214Z
Boulangerie Barackiel,"Cotonou, Benin",6.3664384,2.4471877,ChIJS_6m4StVIxARi3ye_m4QoDU,bakery;food;point_of_interest;store;establishment,,,5,1,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:58.679Z
Pâtisserie les délices de Fênou,"229, Cotonou, Benin",6.3925746,2.361676,ChIJC2FVczVXIxARMWKRVYZjhiM,bakery;food;point_of_interest;store;establishment,,,5,4,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:59.040Z
Patisserie fine avotrou,"9FJH+63Q Akpakpa, Cotonou, Benin",6.3805898,2.4777411,ChIJZw1bVGCrPBARi4GQxYQG5yE,bakery;food;point_of_interest;store;establishment,,,5,1,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:59.348Z
Pâtisserie Sucré-Salé,"98PJ+2F3, RNIE1, Cotonou, Benin",6.3850378,2.3311438,ChIJI0gVL8ZXIxARFVzMzxpe28A,cafe;food;point_of_interest;establishment,,,3.5,97,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:57:59.726Z
Pâtisserie Max Gâteau Cotonou,"Rue 13.407, Cotonou, Benin",6.3782957,2.360191,ChIJMVJV-vlXIxARXj9_ZJKEQlk,bakery;food;point_of_interest;store;establishment,,,3.9,7,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:58:01.653Z
Boulangerie Pain du Monde,"9CFR+CW9, Rue Bel Air, Cotonou, Benin",6.373548,2.4423521,ChIJWYlgrdNVIxARSjdCIHIGTho,bakery;food;point_of_interest;store;establishment,,,4,3,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:58:05.528Z
LE PAIN DORÉ,"9CJ5+C72, Rue 333, Cotonou, Benin",6.3810216,2.4081384,ChIJH-cxScxVIxARAcnQ0Lonn1k,bakery;food;point_of_interest;store;establishment,,,4.2,5,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:58:05.865Z
Boulangerie Madina,"9C9V+73M, Rue 1215, Cotonou, Benin",6.368329699999999,2.4425666,ChIJZ8v9u1dVIxARfcDmpfES9L8,bakery;food;point_of_interest;store;establishment,,,0,0,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:58:06.274Z
Instinct Divin,"Rue 1114, Cotonou, Benin",6.3669395,2.4866997,ChIJT4JEIwKrPBARyAXp7idafUQ,bakery;food;point_of_interest;store;establishment,,,5,1,OPERATIONAL,,google_places,boulangerie,Cotonou,2025-06-14T21:43:34.921Z,2025-06-14T21:43:34.921Z,,,,,,,,,{},,,0,2025-09-26T19:58:06.990Z
